,median_income,population_density,housing_units_density,duration,weekend,sin_time,cos_time,sin_date,cos_date,tornado_intensity,tornado_area,average_range,minimum_range,average_latitude,average_longitude,percent_land,multi_vortex
2582,-0.7295241344542966,0.9919220517980725,1.0796901930216134,0.648116816485014,1.6851334149207275,0.2841571800139456,1.7136463045677508,0.9791444508787024,0.038617978353522354,-0.391644424303328,-0.21566850082552003,-0.76842292670809,-0.7848667386744105,-0.9931885565776184,0.8557539305676527,0.1831471547063572,-0.07031866989274754
5191,-0.42123371384057556,-0.18942235131150878,-0.19553286766081293,-0.2259076094999527,-0.5934248239015795,-0.5418008318456297,1.0822172390045437,1.0146652932550175,0.17254252102864734,-0.391644424303328,0.394130566560886,0.19929528915741065,0.3327272852659047,-0.5429288014297526,-0.4569226343617253,-0.19236605295571815,-0.07031866989274754
4469,-0.7137056466655651,-0.09406216682498038,-0.11233574911848358,-0.3715783471641138,-0.5934248239015795,2.2978751431346223,-0.7865557510269114,-1.980764512399686,1.202118328415531,-0.391644424303328,-0.21327713193380862,-0.4919320078893755,-0.5054682326893317,-0.06840784003716642,0.5413032985270824,0.3241268269966685,-0.07031866989274754
8723,-0.34962529062491954,-0.2009216676760607,-0.21091384755939482,0.06543386582836949,-0.5934248239015795,-0.7036811886950793,0.7852212111020552,-1.9178383011148963,1.325270189662214,-0.391644424303328,-0.03631583394716532,-0.21544108907066103,-0.5054682326893317,-0.054807658855259844,0.37411216739338005,-0.13857142142092704,-0.07031866989274754
13041,-1.9168462205751686,-0.20849438820881444,-0.22210001475836347,1.3764705048058195,-0.5934248239015795,-0.2136211163367395,1.4339272871715893,-0.48317171159346756,2.134159576346273,2.5533364908203096,2.1159161685930914,-0.4919320078893755,-0.5054682326893317,-1.2417842773604575,0.874568595215147,0.3449182283565955,-0.07031866989274754
1176,0.26678545933597725,-0.14005943228318818,-0.14834122479016393,-0.5172490848282749,-0.5934248239015795,-0.6460765071809824,0.9089956800509841,0.11325685330119668,-0.9470088641171759,-0.391644424303328,-0.27545272311830493,-0.21544108907066103,-0.2260697267042529,0.786696967644159,0.9192099862026342,0.3946480590126721,-0.07031866989274754
10707,0.5760113819156987,0.585519383206956,0.6077737643151232,-0.3715783471641138,-0.5934248239015795,-0.4859094526729424,1.158292491242232,-1.698475139579964,-0.5788134767933765,-0.391644424303328,-0.27545272311830493,-0.76842292670809,-0.7848667386744105,1.1905833706907418,0.4478318956295942,-6.459302528549802,-0.07031866989274754
7021,-1.3760410385937472,-0.18661764000308148,-0.1979798417355873,-0.662919822492436,-0.5934248239015795,1.427064178849663,-1.3622960627987732,1.0475117542933872,0.3918055854529888,-0.391644424303328,-0.27545272311830493,-0.3536865484800183,-0.2260697267042529,-0.18677471514166594,0.26920427803635033,-0.05178899457715941,-0.07031866989274754
10955,-0.2743599051785352,-0.2324746698958679,-0.24726889095604293,-0.3715783471641138,-0.5934248239015795,2.216714611147543,-0.8803335952603449,0.4191082388742174,-0.763930204286852,-0.391644424303328,-0.26588724755145937,0.33754074856676786,0.3327272852659047,-0.9782610145677342,-1.0577942677658576,0.3943886094240738,-0.07031866989274754
13278,-0.2695123040819884,-0.23598055903140205,-0.2525124068305595,-0.8085905601565971,1.6851334149207275,-0.6256401894653343,-0.5582410429067505,-1.58012108796461,-0.6941672149624127,-0.391644424303328,-0.27545272311830493,0.19929528915741065,0.3327272852659047,0.5464973308287703,-1.4001131910108826,0.40377504509212175,-0.07031866989274754
11985,-0.35489811988783004,2.9581649145710354,3.4298340079799337,-0.662919822492436,-0.5934248239015795,-0.40606194101828735,-0.8641997789338857,-1.8208397944912957,-0.42947908089867637,-0.391644424303328,-0.27545272311830493,-0.3536865484800183,-0.2260697267042529,0.5512168359949157,0.7149914461139231,0.23366972667974348,-0.07031866989274754
13575,0.49445261960713077,-0.15268063317111108,-0.16197436606390697,-0.662919822492436,-0.5934248239015795,-0.5079487113171297,1.1293865377943364,0.5844823738882776,-0.6186335049604373,2.5533364908203096,-0.26349587865974794,-0.4919320078893755,-0.5054682326893317,0.8373895097412432,0.22276953675759534,0.3932786181016315,-0.07031866989274754
